,ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,lot_config,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmt_unf_sf,total_bsmt_sf,heating_qc,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,wood_deck_sf,open_porch_sf,mo_sold,yr_sold,saleprice
1008,120,1,32.0,4500,4,2,11,1,6,5,1998,1998,3,3,3,4.0,443.0,3,4,5.0,1.0,6.0,1201.0,36.0,1237.0,5,0,1337,1.0,2,0,2,3,0,0.0,5.0,3.0,405.0,0,199,3,2006,153500
1009,85,3,0.0,16647,3,3,8,5,5,5,1975,1981,5,11,11,2.0,0.0,3,5,4.0,4.0,5.0,1390.0,0.0,1390.0,3,0,1701,1.0,2,0,3,3,2,3.0,4.0,3.0,611.0,0,0,1,2007,171000
1010,50,3,62.0,8707,4,2,4,3,4,5,1924,1950,5,2,2,2.0,0.0,3,6,3.0,1.0,1.0,0.0,1093.0,1093.0,3,576,1669,0.0,1,1,4,3,0,0.0,5.0,1.0,288.0,0,0,5,2006,107000
1011,20,3,66.0,8300,3,5,1,1,6,6,1968,1968,5,2,2,4.0,86.0,3,5,3.0,2.0,3.0,952.0,0.0,952.0,4,0,952,1.0,1,0,3,3,0,0.0,5.0,1.0,288.0,0,0,8,2007,128500
1012,20,3,72.0,9770,4,5,1,1,5,5,1957,1957,5,2,2,2.0,0.0,3,5,3.0,1.0,3.0,512.0,410.0,922.0,3,0,922,1.0,1,0,2,3,0,0.0,5.0,1.0,308.0,0,34,4,2007,116000
1013,20,3,80.0,17400,4,5,11,1,5,5,1977,1977,5,14,14,2.0,0.0,3,5,3.0,1.0,5.0,936.0,190.0,1126.0,2,0,1126,1.0,2,0,3,3,1,4.0,5.0,2.0,484.0,295,41,5,2006,160000
1014,120,3,39.0,5070,3,5,17,1,8,5,1992,1992,5,11,11,2.0,0.0,4,4,4.0,2.0,1.0,0.0,1280.0,1280.0,5,0,1280,0.0,2,0,2,4,0,0.0,5.0,2.0,506.0,0,82,8,2008,180000
1015,20,3,66.0,7920,4,5,1,1,5,5,1970,2002,5,11,11,4.0,32.0,3,5,3.0,1.0,5.0,81.0,214.0,914.0,5,0,914,0.0,1,0,3,5,0,0.0,5.0,2.0,368.0,120,0,10,2007,133000
1016,90,1,78.0,7020,4,5,11,5,7,5,1997,1997,5,9,9,4.0,200.0,3,4,4.0,4.0,6.0,1243.0,45.0,1288.0,4,0,1368,2.0,2,0,2,3,0,0.0,5.0,3.0,784.0,0,48,11,2006,215000
1017,70,3,0.0,7500,3,5,13,2,6,7,1942,1950,5,2,2,2.0,0.0,3,5,3.0,1.0,4.0,547.0,224.0,771.0,2,741,1494,0.0,1,0,3,4,2,4.0,5.0,1.0,213.0,0,0,11,2009,177500
1018,20,3,76.0,10612,4,5,5,1,8,5,2006,2006,5,3,3,4.0,248.0,4,4,4.0,2.0,6.0,28.0,1496.0,1524.0,4,0,1534,0.0,2,0,3,4,1,4.0,5.0,3.0,484.0,168,46,1,2007,215000
1019,50,1,51.0,6120,4,5,12,3,5,6,1938,1950,5,2,2,2.0,0.0,3,6,3.0,1.0,2.0,273.0,679.0,952.0,3,588,1582,0.0,2,0,3,3,1,4.0,1.0,1.0,250.0,189,0,2,2009,150000
1020,60,3,90.0,12376,4,4,10,2,7,5,1990,1990,3,7,7,2.0,0.0,3,4,4.0,2.0,6.0,1470.0,203.0,1673.0,4,1523,3222,1.0,3,0,5,4,2,3.0,5.0,1.0,594.0,367,0,5,2010,320000
1021,20,3,100.0,10004,4,5,1,1,6,6,1964,1964,5,11,7,4.0,180.0,3,5,3.0,1.0,3.0,196.0,975.0,1516.0,3,0,1516,0.0,1,1,3,3,0,0.0,5.0,2.0,472.0,0,0,2,2009,167000
1022,30,3,55.0,8250,4,5,4,1,5,7,1935,1950,5,2,2,2.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1032,0.0,1,0,2,3,1,3.0,1.0,1.0,260.0,0,0,6,2006,125000
1023,20,1,103.0,12205,4,5,3,1,3,1,1949,1992,5,9,9,2.0,0.0,3,6,2.0,1.0,1.0,0.0,448.0,448.0,4,0,1588,0.0,2,0,5,3,0,0.0,0.0,0.0,0.0,0,0,12,2008,65000
1024,20,3,103.0,11175,3,4,2,1,7,5,2007,2007,5,3,3,2.0,0.0,4,4,4.0,3.0,1.0,0.0,1316.0,1316.0,5,0,1316,0.0,2,0,3,4,1,4.0,5.0,3.0,440.0,0,20,10,2007,200141
1025,20,3,85.0,9965,4,2,5,1,7,5,2007,2007,5,3,3,0.0,0.0,4,4,4.0,1.0,1.0,0.0,1528.0,1528.0,5,0,1528,0.0,3,2,3,4,1,3.0,5.0,1.0,480.0,0,228,9,2007,235876
1026,70,1,50.0,8660,4,5,14,2,5,6,1900,1993,4,17,17,2.0,0.0,3,6,3.0,1.0,1.0,0.0,760.0,760.0,5,928,2168,0.0,2,0,5,4,0,0.0,1.0,1.0,576.0,467,160,12,2009,123000
1027,50,3,82.0,12375,4,5,8,3,5,5,1951,1951,5,11,11,1.0,41.0,3,5,3.0,1.0,4.0,329.0,477.0,806.0,3,341,1422,1.0,1,0,3,3,1,3.0,1.0,1.0,288.0,0,0,6,2006,137500
1028,20,3,60.0,8070,4,5,2,1,4,5,1994,1995,5,3,3,2.0,0.0,3,4,4.0,1.0,6.0,588.0,402.0,990.0,5,0,990,1.0,1,0,3,3,0,0.0,0.0,0.0,0.0,0,0,8,2007,123600
1029,20,3,84.0,8658,4,5,1,1,6,5,1965,1965,5,2,2,4.0,101.0,3,5,3.0,1.0,3.0,643.0,445.0,1088.0,5,0,1324,0.0,2,0,3,3,1,3.0,5.0,2.0,440.0,0,138,12,2006,160000
1030,60,3,0.0,8063,4,5,7,2,6,5,2000,2000,5,3,3,2.0,0.0,3,4,4.0,1.0,1.0,0.0,924.0,924.0,5,742,1690,0.0,2,1,3,3,1,3.0,5.0,2.0,463.0,100,48,11,2007,181000
1031,20,1,49.0,8235,3,5,3,1,5,7,1955,1995,5,9,9,2.0,0.0,3,5,3.0,1.0,2.0,180.0,0.0,825.0,3,0,825,1.0,1,0,2,3,0,0.0,1.0,2.0,720.0,140,50,6,2008,125000
1032,60,3,78.0,11700,4,5,9,2,6,6,1968,1968,5,9,9,2.0,0.0,3,5,3.0,1.0,3.0,298.0,429.0,727.0,5,727,1556,0.0,1,1,4,3,0,0.0,5.0,1.0,441.0,0,0,5,2009,154000
1033,60,3,74.0,12961,4,5,11,2,6,5,1993,1994,5,3,3,2.0,0.0,4,4,4.0,2.0,6.0,944.0,208.0,1152.0,5,645,1797,1.0,2,1,3,4,1,2.0,5.0,3.0,616.0,162,312,3,2010,231000
1034,20,3,65.0,8450,4,5,1,1,5,6,1968,1968,5,3,3,2.0,0.0,3,5,3.0,1.0,4.0,775.0,281.0,1056.0,5,0,1056,1.0,1,0,3,3,1,2.0,5.0,1.0,304.0,0,85,7,2010,142000
1035,75,1,90.0,22950,2,5,3,8,10,9,1892,1993,5,2,2,2.0,0.0,4,6,3.0,2.0,1.0,0.0,1107.0,1107.0,5,1518,3608,0.0,2,1,4,5,2,3.0,1.0,1.0,840.0,0,260,6,2006,475000
1036,120,1,41.0,5748,3,5,13,1,8,5,2005,2006,3,12,12,1.0,473.0,4,4,5.0,4.0,6.0,1573.0,0.0,1573.0,5,0,1778,2.0,2,0,2,5,1,4.0,5.0,3.0,495.0,123,53,2,2006,375000
1037,20,3,70.0,10500,4,2,1,1,4,5,1971,1971,5,11,11,2.0,0.0,3,5,3.0,1.0,5.0,432.0,432.0,864.0,3,0,864,0.0,1,0,3,3,1,1.0,0.0,0.0,0.0,0,0,4,2010,115000
1038,20,6,62.0,7500,4,5,5,1,7,5,2004,2005,5,3,3,2.0,0.0,4,4,4.0,1.0,6.0,410.0,811.0,1221.0,5,0,1221,1.0,2,0,2,4,0,0.0,5.0,2.0,400.0,0,113,10,2009,185000
1039,40,3,62.0,10042,4,4,4,3,6,8,1920,1995,5,2,2,2.0,0.0,3,6,3.0,1.0,2.0,144.0,238.0,660.0,3,125,865,1.0,1,0,2,3,1,4.0,1.0,1.0,216.0,0,0,8,2007,108500
1040,160,6,24.0,2544,4,5,5,2,7,5,2005,2005,5,9,9,2.0,0.0,4,4,4.0,1.0,1.0,0.0,600.0,600.0,5,623,1223,0.0,2,1,2,4,0,0.0,1.0,2.0,480.0,0,166,7,2006,147400
1041,160,6,35.0,3768,4,2,5,2,7,5,1999,1999,3,9,9,4.0,218.0,4,4,4.0,1.0,6.0,549.0,142.0,691.0,5,739,1452,1.0,2,1,3,4,0,0.0,1.0,1.0,506.0,0,34,9,2009,156000
1042,50,1,0.0,10320,4,5,14,3,5,6,1915,1978,5,11,11,2.0,0.0,3,6,3.0,1.0,1.0,0.0,880.0,880.0,4,428,1308,0.0,2,0,2,3,0,0.0,1.0,1.0,400.0,0,0,4,2008,120000
1043,80,3,61.0,9734,3,5,7,4,7,5,2004,2004,5,3,3,2.0,0.0,4,4,4.0,2.0,6.0,241.0,30.0,384.0,5,630,1374,0.0,2,1,3,4,0,0.0,3.0,3.0,400.0,0,0,5,2009,167000
1044,120,3,43.0,3182,4,5,21,1,7,5,2005,2006,5,3,3,4.0,14.0,4,4,4.0,1.0,6.0,16.0,1330.0,1346.0,5,0,1504,0.0,2,0,2,4,1,4.0,5.0,3.0,437.0,156,20,5,2008,191000
1045,80,3,56.0,8872,3,5,7,4,6,5,1997,1997,5,3,3,2.0,0.0,3,4,4.0,1.0,1.0,0.0,384.0,384.0,4,630,1384,0.0,2,1,3,3,1,3.0,3.0,3.0,390.0,0,0,3,2007,161500
1046,20,3,70.0,12198,3,5,1,1,5,6,1955,1975,5,3,3,2.0,0.0,3,5,3.0,3.0,3.0,780.0,424.0,1204.0,3,0,1411,0.0,1,0,3,3,1,3.0,5.0,2.0,310.0,278,82,6,2007,130000
1047,20,3,80.0,8480,4,4,8,1,5,6,1963,1963,3,11,11,2.0,0.0,3,5,3.0,1.0,6.0,630.0,340.0,970.0,3,0,970,1.0,1,0,2,3,0,0.0,1.0,1.0,624.0,0,24,7,2007,132500
1048,80,3,0.0,10200,4,5,8,4,5,8,1970,1970,3,11,11,2.0,0.0,3,4,4.0,3.0,5.0,704.0,160.0,864.0,5,0,904,0.0,1,0,3,4,0,0.0,6.0,1.0,912.0,143,0,6,2008,144000
1049,90,3,0.0,9555,3,3,4,2,5,6,1979,1979,5,7,7,2.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,3,1133,2233,0.0,2,1,5,3,0,0.0,5.0,3.0,579.0,0,0,2,2007,141000
1050,20,3,60.0,7200,4,5,2,1,4,8,1972,2006,5,7,7,2.0,0.0,3,5,3.0,1.0,3.0,385.0,0.0,385.0,4,0,875,0.0,1,0,3,4,0,0.0,1.0,1.0,728.0,352,0,10,2007,117000
1051,190,1,60.0,6780,4,5,14,3,6,8,1935,1982,5,2,2,2.0,0.0,3,5,3.0,3.0,6.0,490.0,30.0,520.0,4,0,754,1.0,1,0,2,3,0,0.0,0.0,0.0,0.0,53,0,6,2006,84500
1052,20,3,0.0,53227,3,3,19,1,4,6,1954,1994,6,7,7,2.0,0.0,3,5,4.0,4.0,4.0,1116.0,248.0,1364.0,5,0,1663,1.0,1,0,2,4,2,4.0,5.0,3.0,529.0,224,137,3,2008,256000
1053,20,3,70.0,9100,4,5,1,1,5,6,1965,1965,5,3,3,2.0,0.0,3,5,3.0,1.0,4.0,338.0,121.0,925.0,5,0,925,0.0,1,0,2,3,0,0.0,1.0,1.0,429.0,0,0,7,2009,117500
1054,50,3,130.0,9600,3,5,13,3,5,7,1940,1950,5,9,9,2.0,0.0,4,6,3.0,1.0,3.0,428.0,300.0,728.0,5,332,1308,1.0,1,1,2,3,2,3.0,1.0,1.0,256.0,0,70,6,2009,160000
1055,20,3,81.0,14175,4,5,8,1,5,5,1956,1998,3,14,14,2.0,0.0,3,5,3.0,1.0,3.0,386.0,332.0,1240.0,4,0,1375,1.0,1,0,3,3,1,4.0,5.0,1.0,323.0,0,0,12,2007,187000
1056,60,3,110.0,14277,4,5,6,2,8,5,2003,2003,5,3,3,4.0,280.0,4,4,5.0,2.0,6.0,938.0,379.0,1317.0,5,1168,2385,1.0,2,1,3,4,1,4.0,5.0,3.0,818.0,192,228,1,2007,350000
1057,90,3,60.0,9000,4,2,1,2,5,5,1974,1974,5,3,3,2.0,0.0,3,5,4.0,2.0,1.0,0.0,896.0,896.0,3,896,1792,0.0,2,2,4,3,0,0.0,1.0,1.0,480.0,0,45,6,2008,133000
1058,20,3,105.0,13693,4,5,6,1,8,5,2007,2007,3,3,3,1.0,554.0,4,4,5.0,4.0,6.0,1728.0,195.0,2418.0,5,0,2464,1.0,2,1,4,5,1,5.0,5.0,3.0,650.0,358,78,8,2008,417500
1059,120,3,51.0,3635,4,5,21,1,7,5,2007,2007,3,3,3,4.0,130.0,4,4,4.0,1.0,5.0,988.0,398.0,1386.0,5,0,1569,0.0,2,0,1,4,1,3.0,5.0,2.0,660.0,143,20,5,2009,175900
1060,20,3,84.0,10933,4,5,2,1,9,5,2009,2009,3,3,3,1.0,242.0,5,4,5.0,4.0,6.0,1021.0,534.0,1555.0,5,0,1680,1.0,1,1,1,5,1,4.0,5.0,3.0,1138.0,185,24,7,2009,323262
1061,20,3,65.0,8450,4,5,2,1,7,5,2003,2003,5,3,3,2.0,0.0,4,4,4.0,2.0,6.0,699.0,638.0,1337.0,5,0,1337,1.0,2,0,3,4,0,0.0,5.0,2.0,531.0,0,39,10,2007,185000
1062,30,3,60.0,8550,4,5,1,1,6,8,1934,1950,5,9,9,2.0,0.0,3,5,3.0,1.0,4.0,574.0,242.0,816.0,5,0,816,1.0,1,0,2,3,1,2.0,5.0,1.0,240.0,228,0,7,2006,129800
1063,20,3,95.0,12182,4,4,6,1,7,5,2005,2005,5,3,3,4.0,226.0,4,4,4.0,2.0,4.0,1201.0,340.0,1541.0,5,0,1541,0.0,2,0,3,4,1,4.0,5.0,2.0,532.0,0,70,5,2010,220000
1064,50,1,51.0,6120,4,5,12,3,4,7,1935,1995,5,17,17,2.0,0.0,3,6,3.0,1.0,1.0,0.0,884.0,884.0,5,584,1573,0.0,1,0,3,4,0,0.0,1.0,1.0,240.0,0,0,7,2009,133000
1065,50,3,60.0,10800,4,5,1,3,4,7,1949,1996,5,9,9,2.0,0.0,3,5,3.0,1.0,1.0,0.0,832.0,832.0,3,629,1461,0.0,2,0,4,3,0,0.0,1.0,1.0,384.0,0,204,8,2009,133500
1066,90,3,0.0,12760,3,5,11,1,6,5,1976,1976,5,7,7,2.0,0.0,3,5,3.0,1.0,1.0,0.0,1958.0,1958.0,3,0,2048,0.0,3,0,5,3,0,0.0,6.0,1.0,776.0,0,0,3,2010,170000
1067,60,3,0.0,7655,3,3,7,2,6,5,1993,1994,5,11,11,2.0,0.0,3,4,4.0,1.0,1.0,0.0,903.0,903.0,4,732,1642,0.0,2,1,3,3,1,3.0,5.0,2.0,392.0,290,84,7,2007,168000
1068,70,1,60.0,10560,4,5,3,2,6,7,1922,1994,5,2,2,2.0,0.0,3,5,2.0,1.0,3.0,283.0,455.0,738.0,5,602,1470,0.0,1,1,2,3,0,0.0,1.0,1.0,624.0,0,0,6,2010,140750
1069,60,3,60.0,7500,4,5,7,2,6,5,1999,2003,5,3,3,2.0,0.0,3,4,4.0,1.0,1.0,0.0,938.0,938.0,5,1342,2299,0.0,3,1,5,3,1,3.0,5.0,3.0,482.0,188,30,8,2007,204000
1070,60,3,0.0,9505,3,3,7,2,7,5,2001,2001,5,3,3,4.0,180.0,4,4,4.0,1.0,1.0,0.0,884.0,884.0,5,1151,2035,0.0,2,1,3,4,1,4.0,3.0,3.0,434.0,144,48,5,2010,222500
1071,85,3,69.0,10205,3,5,1,5,5,5,1962,1962,5,9,9,2.0,0.0,3,5,3.0,3.0,4.0,784.0,141.0,925.0,3,0,999,1.0,1,0,3,3,0,0.0,5.0,1.0,300.0,150,72,5,2006,134500
1072,120,6,45.0,4379,3,2,5,1,8,5,2004,2004,5,9,9,2.0,0.0,4,4,4.0,3.0,6.0,851.0,527.0,1378.0,5,0,1378,1.0,2,0,2,4,1,4.0,5.0,3.0,540.0,160,56,7,2007,214000
1073,190,1,65.0,7800,4,5,3,3,5,7,1939,1950,5,9,9,2.0,0.0,3,5,4.0,2.0,3.0,507.0,286.0,793.0,3,325,1118,1.0,1,0,3,3,1,4.0,1.0,1.0,410.0,0,0,5,2006,119900
1074,90,3,92.0,12108,4,5,4,1,4,4,1955,1955,5,3,3,4.0,270.0,3,5,3.0,1.0,5.0,133.0,1307.0,1440.0,3,0,1440,0.0,2,0,4,2,0,0.0,0.0,0.0,0.0,0,0,9,2008,118000
1075,20,3,70.0,7000,4,5,1,1,5,7,1960,2002,5,2,2,4.0,45.0,3,5,3.0,1.0,3.0,588.0,422.0,1010.0,5,0,1134,0.0,1,0,2,3,0,0.0,5.0,2.0,254.0,0,16,4,2007,135000
1076,50,3,64.0,13053,4,5,12,3,6,7,1923,2000,4,2,2,2.0,0.0,3,6,3.0,1.0,1.0,0.0,833.0,833.0,4,795,1848,0.0,1,1,4,4,1,4.0,1.0,1.0,370.0,0,0,6,2008,207000
1077,50,3,60.0,8400,4,5,18,3,6,5,1925,1950,5,9,9,2.0,0.0,3,4,3.0,1.0,3.0,423.0,758.0,1181.0,2,304,1694,0.0,2,0,4,3,1,4.0,1.0,1.0,576.0,342,0,6,2008,136500
1078,20,1,50.0,6000,4,4,3,1,4,7,1954,2000,5,9,9,2.0,0.0,3,5,3.0,1.0,1.0,0.0,901.0,901.0,5,0,901,0.0,1,0,2,3,0,0.0,1.0,1.0,281.0,0,0,8,2008,107900
1079,50,1,0.0,6240,4,5,12,3,6,5,1938,1950,5,3,3,2.0,0.0,3,6,3.0,1.0,2.0,52.0,809.0,861.0,4,548,1409,1.0,1,1,3,3,1,4.0,1.0,1.0,528.0,225,0,3,2007,126000
1080,20,3,141.0,31770,3,4,1,1,6,5,1960,1960,3,14,7,1.0,112.0,3,5,3.0,4.0,4.0,639.0,441.0,1080.0,2,0,1656,1.0,1,0,3,3,2,4.0,5.0,3.0,528.0,210,62,5,2010,215000
1081,60,3,96.0,12474,4,5,6,2,10,5,2007,2008,5,3,3,1.0,272.0,5,4,5.0,3.0,6.0,1280.0,402.0,1682.0,5,590,2332,1.0,2,1,3,5,1,5.0,3.0,3.0,846.0,196,134,8,2008,426000
1082,20,3,80.0,9600,4,5,1,1,5,7,1950,2007,5,9,9,2.0,0.0,4,5,3.0,1.0,5.0,607.0,506.0,1113.0,4,0,1113,0.0,1,0,3,4,1,4.0,5.0,1.0,264.0,0,80,7,2009,147000
1083,30,3,64.0,8574,4,5,13,1,6,8,1916,2000,5,4,4,2.0,0.0,4,6,3.0,1.0,1.0,0.0,816.0,816.0,5,0,1232,0.0,1,0,3,4,1,4.0,1.0,1.0,440.0,0,0,10,2009,147500
1084,20,3,104.0,14418,3,5,6,1,9,5,2007,2007,3,3,3,4.0,480.0,5,4,5.0,4.0,6.0,1375.0,575.0,1950.0,5,0,1950,1.0,2,0,2,5,1,4.0,5.0,3.0,706.0,156,207,5,2008,383000
1085,20,3,80.0,10400,4,5,9,1,7,5,1988,1988,5,2,2,4.0,102.0,3,5,4.0,3.0,6.0,929.0,916.0,1845.0,4,0,1872,0.0,2,0,3,3,1,3.0,5.0,3.0,604.0,197,39,6,2006,241500
1086,50,3,63.0,15564,4,5,13,3,6,6,1914,1995,5,2,1,2.0,0.0,3,6,4.0,1.0,1.0,0.0,676.0,676.0,5,588,1264,0.0,1,0,3,3,0,0.0,1.0,1.0,400.0,424,0,1,2008,147500
1087,60,3,101.0,13543,3,4,17,2,8,5,2005,2005,5,3,3,1.0,130.0,4,4,5.0,4.0,6.0,16.0,1152.0,1168.0,5,1332,2500,0.0,3,1,5,5,1,4.0,3.0,3.0,683.0,192,32,7,2008,355000
1088,45,1,50.0,6130,4,5,12,7,5,6,1924,1950,5,9,9,2.0,0.0,3,6,3.0,1.0,5.0,784.0,0.0,784.0,4,0,784,1.0,1,0,2,4,0,0.0,0.0,0.0,0.0,0,0,5,2008,109500
1089,30,1,50.0,5925,4,4,3,1,2,4,1940,1950,5,9,9,2.0,0.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,2,0,612,0.0,1,0,1,3,0,0.0,1.0,1.0,308.0,0,0,10,2009,45000
1090,70,3,0.0,24090,4,5,19,2,7,7,1940,1950,5,9,9,2.0,0.0,3,5,3.0,2.0,1.0,0.0,1032.0,1032.0,5,1196,2403,0.0,2,0,4,3,2,3.0,5.0,1.0,349.0,56,0,6,2010,244400
1091,20,3,80.0,9600,4,5,1,1,6,5,1953,1953,3,11,11,1.0,238.0,3,5,3.0,1.0,6.0,1285.0,131.0,1416.0,3,0,1644,1.0,1,0,3,3,2,4.0,5.0,3.0,418.0,110,0,10,2009,167000
1092,60,3,65.0,8158,4,5,2,2,7,5,2002,2002,5,3,3,4.0,214.0,4,4,4.0,1.0,1.0,0.0,860.0,860.0,5,869,1729,0.0,2,1,3,4,0,0.0,5.0,3.0,542.0,386,63,8,2007,200000
1093,30,3,50.0,5220,3,5,18,1,5,3,1936,1950,5,2,1,2.0,0.0,3,6,3.0,1.0,1.0,0.0,830.0,830.0,4,0,879,0.0,1,0,2,3,0,0.0,1.0,1.0,180.0,0,108,1,2006,80000
1094,20,3,60.0,8172,4,5,4,1,5,7,1955,1990,3,1,7,2.0,0.0,3,5,3.0,1.0,3.0,167.0,697.0,864.0,3,0,864,1.0,1,0,2,3,0,0.0,1.0,1.0,572.0,0,0,4,2006,115000
1095,20,3,72.0,9000,4,5,1,1,6,5,1956,1956,5,2,2,4.0,74.0,3,5,4.0,1.0,2.0,616.0,580.0,1196.0,4,0,1196,1.0,1,0,2,3,1,4.0,5.0,2.0,297.0,0,44,5,2008,139000
1096,60,3,74.0,7844,4,5,8,2,6,7,1978,1978,3,11,11,4.0,203.0,3,5,3.0,1.0,5.0,209.0,463.0,672.0,3,728,1400,0.0,1,1,3,3,1,3.0,5.0,3.0,440.0,0,0,3,2006,149500
1097,70,3,60.0,9084,4,5,4,2,4,5,1940,1950,5,9,9,2.0,0.0,3,5,3.0,2.0,1.0,0.0,755.0,755.0,3,755,1510,1.0,1,0,4,3,1,4.0,1.0,1.0,296.0,120,0,10,2009,108000
1098,190,3,60.0,10800,4,5,3,2,4,7,1900,2000,5,9,9,2.0,0.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,3,600,1294,0.0,2,0,3,3,0,0.0,0.0,0.0,0.0,220,114,8,2008,106250
1099,20,3,74.0,8556,4,5,2,1,7,5,2006,2006,5,3,3,2.0,0.0,4,4,4.0,3.0,1.0,0.0,1240.0,1240.0,5,0,1240,0.0,2,0,2,4,0,0.0,5.0,2.0,826.0,140,93,5,2007,194000
1100,20,3,70.0,9100,4,5,8,1,5,4,1962,1962,3,2,2,4.0,51.0,3,5,3.0,1.0,2.0,36.0,952.0,988.0,5,0,988,1.0,1,0,3,3,0,0.0,1.0,1.0,624.0,0,0,7,2006,129500
1101,90,3,63.0,8668,4,4,1,1,5,5,1968,1968,5,9,9,2.0,0.0,3,5,3.0,1.0,1.0,0.0,1560.0,1560.0,3,0,1560,0.0,2,0,4,3,0,0.0,1.0,1.0,792.0,0,0,5,2007,126000
1102,20,3,70.0,11767,4,5,4,1,5,5,1950,1950,5,9,9,2.0,0.0,3,5,2.0,2.0,3.0,1078.0,0.0,1078.0,3,0,1368,1.0,1,0,3,3,0,0.0,5.0,2.0,195.0,0,41,6,2009,120000
1103,20,3,70.0,8400,4,5,2,1,7,5,2004,2005,5,3,3,4.0,109.0,4,4,4.0,3.0,6.0,712.0,761.0,1473.0,5,0,1484,1.0,2,0,3,4,0,0.0,5.0,2.0,606.0,0,35,5,2010,213000
1104,120,3,40.0,3874,3,5,26,1,8,5,1980,1980,5,2,2,2.0,0.0,4,5,4.0,4.0,6.0,807.0,419.0,1226.0,3,0,1226,1.0,1,0,1,4,1,2.0,5.0,3.0,484.0,133,78,7,2006,190000
1105,20,3,0.0,8076,3,5,7,1,6,6,1993,1994,5,11,11,4.0,112.0,3,4,4.0,1.0,6.0,705.0,455.0,1160.0,4,0,1169,0.0,2,0,3,3,1,3.0,5.0,3.0,402.0,0,26,7,2006,183500
1106,80,3,93.0,10090,3,5,1,4,7,5,1963,1999,5,7,7,4.0,364.0,3,5,3.0,3.0,3.0,242.0,0.0,725.0,3,616,1651,0.0,2,0,4,3,2,3.0,3.0,1.0,276.0,460,46,10,2007,172000
1107,20,3,67.0,8877,4,5,4,1,4,6,1938,1958,5,9,9,2.0,0.0,3,5,3.0,2.0,5.0,690.0,126.0,816.0,5,0,816,1.0,1,0,2,3,1,4.0,1.0,1.0,288.0,0,0,5,2009,100000
1108,20,3,85.0,11058,4,4,2,1,7,6,2007,2007,5,3,3,1.0,212.0,4,4,4.0,1.0,6.0,56.0,1508.0,1564.0,5,0,1564,0.0,2,0,3,4,0,0.0,5.0,2.0,814.0,0,24,2,2008,218836
1109,190,1,60.0,10800,4,5,3,3,6,7,1905,2000,5,2,2,2.0,0.0,3,6,2.0,1.0,1.0,0.0,482.0,482.0,5,691,1912,0.0,2,0,3,3,1,3.0,1.0,1.0,672.0,0,25,4,2008,163000
1110,20,3,59.0,10936,3,5,7,1,7,5,2006,2006,5,3,3,2.0,0.0,4,4,4.0,3.0,1.0,0.0,1510.0,1510.0,5,0,1525,0.0,2,1,3,4,1,4.0,5.0,2.0,534.0,100,18,4,2007,206580
1111,60,3,65.0,8461,4,5,2,2,6,5,2005,2006,5,3,3,2.0,0.0,4,4,4.0,1.0,1.0,0.0,728.0,728.0,5,728,1456,0.0,2,1,3,4,1,4.0,5.0,3.0,390.0,0,24,7,2006,163990
1112,70,1,60.0,7518,4,1,14,2,5,8,1910,2004,5,17,7,2.0,0.0,2,6,2.0,1.0,1.0,0.0,396.0,396.0,4,665,1330,0.0,1,0,3,3,0,0.0,1.0,1.0,390.0,0,72,7,2006,116500
1113,60,3,0.0,8010,3,5,7,2,7,5,2002,2003,5,3,3,2.0,0.0,4,4,4.0,1.0,1.0,0.0,840.0,840.0,5,880,1720,0.0,2,1,3,4,1,4.0,3.0,3.0,400.0,138,48,7,2008,188000
1114,85,3,0.0,10050,3,5,1,5,5,6,1966,1966,5,11,11,4.0,87.0,3,5,3.0,3.0,6.0,602.0,191.0,793.0,5,0,1280,0.0,2,0,3,3,1,3.0,4.0,3.0,432.0,140,40,6,2007,175000
1115,120,3,38.0,4740,3,5,17,1,8,5,1988,1988,5,12,12,2.0,0.0,4,5,4.0,4.0,6.0,248.0,918.0,1166.0,4,0,1179,1.0,2,0,2,3,0,0.0,5.0,2.0,480.0,0,108,10,2007,182000
1116,30,1,60.0,6978,4,5,3,1,5,7,1926,1980,5,9,9,2.0,0.0,4,6,3.0,1.0,1.0,0.0,850.0,850.0,3,0,960,0.0,1,0,2,3,0,0.0,1.0,2.0,576.0,0,0,4,2007,103000
1117,20,3,0.0,11400,4,5,15,1,10,5,2001,2002,3,3,3,4.0,705.0,5,4,5.0,4.0,6.0,1282.0,1351.0,2633.0,5,0,2633,1.0,2,1,2,5,2,4.0,5.0,2.0,804.0,314,140,3,2007,466500
